Tabulated temporal distribution data for NOAA Atlas 14 Volume 7: Alaska Region  2
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.

First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.18, 0.18, 0.18, 0.47, 0.84, 0.99, 1.70, 2.14, 3.09
2.0, 0.43, 0.83, 1.08, 1.68, 2.27, 2.75, 3.90, 5.28, 7.84
3.0, 0.77, 1.73, 2.40, 3.30, 4.10, 5.02, 6.61, 9.09,13.53
4.0, 1.24, 2.76, 3.96, 5.14, 6.22, 7.62, 9.76,13.34,19.63
5.0, 1.86, 3.90, 5.65, 7.09, 8.53,10.42,13.25,17.82,25.76
6.0, 2.68, 5.13, 7.42, 9.10,10.97,13.32,16.97,22.36,31.68
7.0, 3.71, 6.48, 9.26,11.17,13.49,16.27,20.80,26.86,37.23
8.0, 4.98, 7.98,11.18,13.30,16.06,19.23,24.63,31.22,42.32
9.0, 6.48, 9.66,13.17,15.50,18.66,22.17,28.39,35.37,46.92
10.0, 8.21,11.53,15.25,17.79,21.28,25.08,32.00,39.28,51.04
11.0,10.15,13.58,17.43,20.17,23.90,27.95,35.41,42.92,54.70
12.0,12.27,15.80,19.70,22.64,26.52,30.77,38.58,46.28,57.95
13.0,14.54,18.18,22.06,25.18,29.13,33.54,41.52,49.36,60.84
14.0,16.91,20.67,24.47,27.78,31.71,36.24,44.22,52.17,63.43
15.0,19.36,23.24,26.93,30.41,34.26,38.88,46.68,54.73,65.76
16.0,21.83,25.84,29.40,33.04,36.77,41.44,48.94,57.05,67.90
17.0,24.30,28.43,31.86,35.65,39.22,43.91,51.02,59.16,69.88
18.0,26.72,30.97,34.27,38.19,41.60,46.29,52.94,61.08,71.74
19.0,29.06,33.41,36.60,40.65,43.91,48.58,54.74,62.84,73.51
20.0,31.30,35.73,38.83,42.98,46.12,50.75,56.44,64.46,75.21
21.0,33.42,37.90,40.94,45.16,48.24,52.81,58.08,65.96,76.86
22.0,35.39,39.89,42.90,47.19,50.24,54.75,59.66,67.37,78.47
23.0,37.21,41.70,44.71,49.03,52.12,56.57,61.21,68.70,80.05
24.0,38.87,43.31,46.35,50.70,53.87,58.26,62.74,69.97,81.59
25.0,40.37,44.74,47.82,52.18,55.49,59.83,64.25,71.20,83.10
26.0,41.71,45.97,49.12,53.47,56.98,61.28,65.75,72.39,84.57
27.0,42.90,47.03,50.25,54.60,58.33,62.61,67.22,73.55,86.00
28.0,43.94,47.93,51.23,55.56,59.55,63.82,68.68,74.70,87.37
29.0,44.84,48.69,52.07,56.38,60.64,64.93,70.10,75.83,88.69
30.0,45.62,49.33,52.79,57.08,61.62,65.94,71.49,76.96,89.94
31.0,46.28,49.86,53.40,57.67,62.48,66.87,72.82,78.07,91.12
32.0,46.84,50.31,53.91,58.18,63.23,67.71,74.09,79.18,92.22
33.0,47.32,50.70,54.35,58.62,63.90,68.48,75.29,80.27,93.25
34.0,47.72,51.04,54.74,59.02,64.49,69.20,76.40,81.35,94.19
35.0,48.05,51.35,55.09,59.39,65.01,69.86,77.43,82.41,95.04
36.0,48.33,51.65,55.42,59.75,65.49,70.49,78.36,83.46,95.81
37.0,48.56,51.93,55.74,60.13,65.92,71.09,79.20,84.47,96.50
38.0,48.76,52.22,56.06,60.51,66.33,71.67,79.95,85.46,97.11
39.0,48.94,52.52,56.40,60.93,66.72,72.23,80.61,86.41,97.64
40.0,49.09,52.83,56.75,61.38,67.11,72.79,81.18,87.33,98.10
41.0,49.24,53.16,57.14,61.86,67.51,73.35,81.67,88.21,98.49
42.0,49.38,53.50,57.56,62.38,67.93,73.91,82.10,89.04,98.81
43.0,49.52,53.85,58.01,62.95,68.37,74.47,82.48,89.82,99.08
44.0,49.67,54.23,58.50,63.54,68.83,75.05,82.82,90.56,99.31
45.0,49.84,54.61,59.02,64.17,69.33,75.63,83.13,91.25,99.48
46.0,50.03,55.02,59.58,64.82,69.87,76.23,83.42,91.89,99.62
47.0,50.25,55.43,60.16,65.50,70.44,76.84,83.72,92.48,99.73
48.0,50.50,55.87,60.77,66.19,71.05,77.45,84.03,93.02,99.81
49.0,50.79,56.32,61.41,66.89,71.69,78.07,84.36,93.52,99.87
50.0,51.13,56.79,62.06,67.60,72.36,78.70,84.73,93.97,99.91
51.0,51.52,57.29,62.74,68.31,73.06,79.34,85.13,94.38,99.94
52.0,51.98,57.82,63.43,69.02,73.78,79.97,85.58,94.75,99.95
53.0,52.49,58.38,64.14,69.72,74.51,80.61,86.08,95.09,99.96
54.0,53.07,58.98,64.85,70.41,75.26,81.25,86.62,95.39,99.97
55.0,53.72,59.63,65.58,71.10,76.01,81.88,87.21,95.67,99.97
56.0,54.44,60.32,66.32,71.79,76.77,82.51,87.84,95.92,99.97
57.0,55.23,61.07,67.06,72.47,77.52,83.14,88.50,96.16,99.97
58.0,56.09,61.87,67.82,73.15,78.27,83.77,89.19,96.37,99.97
59.0,57.01,62.73,68.58,73.83,79.01,84.39,89.89,96.58,99.97
