Tabulated temporal distribution data for NOAA Atlas 14 Volume 11: Texas Region  2
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.

First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.45, 0.66, 1.12, 1.82, 4.11, 7.47,10.79,15.26,20.15
2.0, 0.85, 1.43, 2.62, 4.40, 8.42,14.00,19.83,27.53,36.36
3.0, 1.16, 2.35, 4.47, 7.48,12.79,19.78,27.46,37.42,49.34
4.0, 1.43, 3.45, 6.62,10.86,17.11,24.94,33.95,45.44,59.71
5.0, 1.75, 4.76, 9.04,14.38,21.31,29.61,39.52,52.01,67.97
6.0, 2.18, 6.31,11.67,17.95,25.36,33.89,44.37,57.45,74.53
7.0, 2.82, 8.11,14.48,21.50,29.23,37.84,48.64,62.01,79.72
8.0, 3.71,10.16,17.42,24.99,32.92,41.53,52.46,65.90,83.83
9.0, 4.91,12.46,20.45,28.38,36.42,44.99,55.91,69.28,87.07
10.0, 6.44,14.99,23.53,31.67,39.74,48.27,59.08,72.26,89.63
11.0, 8.30,17.71,26.63,34.84,42.90,51.38,62.01,74.94,91.65
12.0,10.48,20.58,29.72,37.89,45.90,54.34,64.75,77.36,93.26
13.0,12.94,23.57,32.76,40.82,48.76,57.16,67.33,79.59,94.53
14.0,15.64,26.62,35.74,43.63,51.49,59.85,69.77,81.66,95.55
15.0,18.52,29.69,38.62,46.32,54.09,62.41,72.09,83.58,96.36
16.0,21.52,32.74,41.39,48.89,56.57,64.84,74.28,85.36,97.02
17.0,24.58,35.72,44.04,51.34,58.94,67.14,76.37,87.02,97.55
18.0,27.64,38.60,46.55,53.68,61.21,69.33,78.35,88.57,97.99
19.0,30.63,41.34,48.92,55.90,63.37,71.39,80.23,89.99,98.35
20.0,33.52,43.91,51.14,58.01,65.43,73.33,82.00,91.30,98.65
21.0,36.26,46.30,53.21,60.00,67.38,75.15,83.66,92.50,98.89
22.0,38.80,48.48,55.13,61.88,69.23,76.85,85.22,93.59,99.10
23.0,41.13,50.47,56.91,63.65,70.98,78.44,86.67,94.56,99.27
24.0,43.23,52.24,58.55,65.31,72.62,79.93,88.02,95.44,99.42
25.0,45.08,53.81,60.05,66.85,74.16,81.30,89.27,96.21,99.54
26.0,46.69,55.19,61.43,68.30,75.60,82.58,90.41,96.88,99.64
27.0,48.06,56.38,62.70,69.64,76.93,83.77,91.46,97.46,99.72
28.0,49.21,57.41,63.86,70.89,78.17,84.86,92.42,97.96,99.78
29.0,50.16,58.30,64.93,72.05,79.31,85.88,93.28,98.37,99.83
30.0,50.93,59.06,65.91,73.12,80.35,86.83,94.07,98.72,99.87
31.0,51.54,59.73,66.83,74.12,81.31,87.71,94.77,99.01,99.91
32.0,52.03,60.31,67.68,75.04,82.18,88.52,95.40,99.24,99.93
33.0,52.42,60.83,68.48,75.90,82.98,89.29,95.96,99.42,99.95
34.0,52.74,61.31,69.24,76.70,83.71,90.00,96.46,99.56,99.96
35.0,53.02,61.77,69.96,77.45,84.38,90.67,96.90,99.66,99.97
36.0,53.27,62.22,70.65,78.15,85.00,91.30,97.29,99.74,99.97
37.0,53.53,62.68,71.32,78.82,85.58,91.90,97.63,99.80,99.98
38.0,53.80,63.16,71.98,79.45,86.11,92.47,97.94,99.83,99.98
39.0,54.10,63.66,72.62,80.06,86.62,93.01,98.21,99.85,99.98
40.0,54.44,64.19,73.25,80.64,87.11,93.53,98.44,99.87,99.98
41.0,54.83,64.76,73.88,81.20,87.58,94.02,98.65,99.87,99.98
42.0,55.27,65.36,74.50,81.75,88.04,94.50,98.83,99.88,99.98
43.0,55.77,65.99,75.12,82.29,88.50,94.95,98.99,99.88,99.98
44.0,56.31,66.66,75.73,82.82,88.96,95.38,99.13,99.88,99.98
45.0,56.89,67.34,76.33,83.34,89.43,95.80,99.25,99.88,99.98
46.0,57.52,68.05,76.93,83.86,89.91,96.19,99.36,99.88,99.98
47.0,58.17,68.77,77.52,84.38,90.39,96.57,99.45,99.88,99.98
48.0,58.85,69.49,78.11,84.90,90.89,96.92,99.54,99.89,99.98
49.0,59.54,70.21,78.68,85.42,91.39,97.26,99.61,99.89,99.99
50.0,60.23,70.92,79.25,85.93,91.91,97.57,99.67,99.90,99.99
51.0,60.93,71.62,79.81,86.45,92.43,97.87,99.73,99.91,99.99
52.0,61.61,72.30,80.35,86.98,92.96,98.14,99.78,99.92,99.99
53.0,62.28,72.95,80.89,87.50,93.49,98.40,99.82,99.93,99.99
54.0,62.94,73.59,81.41,88.02,94.01,98.63,99.85,99.93,99.99
55.0,63.57,74.19,81.93,88.55,94.53,98.83,99.88,99.94,99.99
56.0,64.19,74.78,82.44,89.08,95.04,99.02,99.90,99.95,99.99
57.0,64.79,75.34,82.95,89.62,95.54,99.19,99.92,99.96,100.00
58.0,65.37,75.88,83.45,90.15,96.02,99.33,99.94,99.96,100.00
59.0,65.94,76.40,83.96,90.69,96.48,99.46,99.95,99.96,100.00
60.0,66.51,76.92,84.48,91.23,96.91,99.57,99.96,99.97,100.00
