Tabulated temporal distribution data for NOAA Atlas 14 Volume 8: Midwestern Region  2
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.

First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.73, 1.39, 1.81, 2.53, 3.28, 4.68, 6.23, 9.96,16.68
2.0, 1.80, 2.95, 3.91, 5.22, 6.79, 9.18,12.02,18.13,29.64
3.0, 2.94, 4.55, 6.17, 8.00,10.35,13.46,17.35,24.89,39.72
4.0, 4.00, 6.15, 8.49,10.81,13.86,17.53,22.22,30.57,47.57
5.0, 4.96, 7.73,10.81,13.60,17.24,21.37,26.66,35.41,53.74
6.0, 5.83, 9.32,13.12,16.34,20.47,25.00,30.70,39.62,58.64
7.0, 6.67,10.93,15.41,19.02,23.53,28.41,34.39,43.36,62.61
8.0, 7.55,12.59,17.68,21.62,26.42,31.62,37.77,46.74,65.91
9.0, 8.53,14.34,19.93,24.14,29.16,34.65,40.88,49.86,68.72
10.0, 9.67,16.17,22.18,26.59,31.76,37.50,43.78,52.78,71.20
11.0,11.00,18.12,24.42,28.96,34.24,40.19,46.50,55.56,73.43
12.0,12.54,20.17,26.66,31.26,36.62,42.75,49.06,58.22,75.50
13.0,14.29,22.31,28.90,33.51,38.91,45.18,51.51,60.78,77.46
14.0,16.24,24.53,31.13,35.70,41.13,47.50,53.85,63.27,79.33
15.0,18.36,26.81,33.34,37.84,43.29,49.72,56.11,65.67,81.13
16.0,20.62,29.11,35.52,39.94,45.39,51.85,58.31,68.00,82.86
17.0,22.97,31.41,37.66,41.99,47.44,53.91,60.44,70.25,84.53
18.0,25.36,33.68,39.74,44.00,49.44,55.90,62.52,72.42,86.12
19.0,27.76,35.88,41.76,45.96,51.40,57.83,64.54,74.49,87.64
20.0,30.10,38.00,43.69,47.87,53.30,59.70,66.51,76.48,89.08
21.0,32.37,40.00,45.52,49.73,55.15,61.53,68.43,78.37,90.43
22.0,34.51,41.87,47.26,51.51,56.93,63.30,70.28,80.16,91.68
23.0,36.51,43.60,48.88,53.23,58.66,65.02,72.08,81.85,92.84
24.0,38.34,45.17,50.39,54.88,60.32,66.70,73.80,83.44,93.89
25.0,40.00,46.59,51.78,56.44,61.90,68.32,75.46,84.92,94.83
26.0,41.46,47.85,53.05,57.92,63.42,69.90,77.05,86.30,95.68
27.0,42.75,48.97,54.21,59.31,64.86,71.42,78.56,87.57,96.42
28.0,43.86,49.94,55.27,60.60,66.22,72.89,80.00,88.75,97.08
29.0,44.81,50.79,56.23,61.81,67.51,74.31,81.36,89.84,97.64
30.0,45.61,51.53,57.10,62.92,68.73,75.67,82.64,90.84,98.11
31.0,46.28,52.17,57.89,63.94,69.88,76.96,83.84,91.75,98.51
32.0,46.85,52.75,58.62,64.88,70.97,78.20,84.98,92.58,98.84
33.0,47.33,53.27,59.29,65.74,72.00,79.38,86.04,93.34,99.11
34.0,47.75,53.76,59.92,66.54,72.98,80.50,87.03,94.03,99.33
35.0,48.13,54.23,60.52,67.27,73.91,81.56,87.96,94.66,99.50
36.0,48.48,54.70,61.11,67.95,74.79,82.55,88.82,95.23,99.63
37.0,48.83,55.19,61.69,68.59,75.65,83.49,89.63,95.75,99.72
38.0,49.19,55.70,62.27,69.21,76.47,84.38,90.39,96.22,99.79
39.0,49.57,56.25,62.86,69.80,77.27,85.21,91.10,96.64,99.84
40.0,49.97,56.84,63.47,70.38,78.05,85.99,91.76,97.03,99.88
41.0,50.41,57.47,64.10,70.97,78.82,86.73,92.38,97.38,99.90
42.0,50.89,58.15,64.76,71.57,79.58,87.42,92.97,97.69,99.91
43.0,51.40,58.88,65.44,72.18,80.33,88.07,93.52,97.98,99.91
44.0,51.95,59.65,66.15,72.82,81.07,88.69,94.05,98.24,99.92
45.0,52.52,60.45,66.89,73.48,81.82,89.28,94.54,98.47,99.92
46.0,53.13,61.28,67.65,74.18,82.55,89.84,95.01,98.68,99.92
47.0,53.76,62.13,68.43,74.90,83.29,90.37,95.45,98.87,99.92
48.0,54.40,63.00,69.23,75.66,84.01,90.89,95.88,99.04,99.92
49.0,55.06,63.86,70.04,76.45,84.73,91.39,96.27,99.19,99.92
50.0,55.73,64.72,70.86,77.26,85.44,91.87,96.65,99.32,99.92
51.0,56.40,65.57,71.69,78.10,86.14,92.34,97.01,99.44,99.93
52.0,57.07,66.40,72.51,78.95,86.83,92.80,97.34,99.54,99.93
53.0,57.74,67.19,73.33,79.80,87.50,93.26,97.65,99.62,99.94
54.0,58.41,67.96,74.13,80.66,88.15,93.70,97.94,99.70,99.94
55.0,59.08,68.70,74.93,81.51,88.78,94.14,98.21,99.76,99.95
56.0,59.75,69.40,75.71,82.35,89.38,94.57,98.46,99.81,99.95
57.0,60.43,70.06,76.47,83.17,89.97,94.99,98.69,99.85,99.96
58.0,61.11,70.70,77.22,83.97,90.52,95.41,98.89,99.89,99.96
59.0,61.81,71.31,77.95,84.74,91.05,95.81,99.07,99.91,99.97
60.0,62.52,71.90,78.67,85.47,91.56,96.20,99.24,99.93,99.97
