Tabulated temporal distribution data for NOAA Atlas 14 Volume 6: California Region 12
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.
First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.00, 0.00, 0.14, 1.07, 1.38, 1.83, 1.99, 2.70, 4.73
2.0, 0.19, 0.38, 0.71, 2.37, 3.01, 3.89, 4.31, 5.67, 9.37
3.0, 0.56, 1.08, 1.63, 3.85, 4.84, 6.14, 6.88, 8.85,13.91
4.0, 1.10, 2.07, 2.85, 5.49, 6.83, 8.53, 9.64,12.17,18.33
5.0, 1.81, 3.29, 4.33, 7.26, 8.95,11.03,12.54,15.58,22.60
6.0, 2.67, 4.71, 6.01, 9.14,11.17,13.61,15.53,19.04,26.72
7.0, 3.67, 6.29, 7.86,11.11,13.46,16.22,18.57,22.50,30.67
8.0, 4.80, 8.00, 9.84,13.14,15.80,18.85,21.62,25.94,34.45
9.0, 6.05, 9.80,11.91,15.21,18.16,21.48,24.66,29.32,38.06
10.0, 7.40,11.68,14.05,17.31,20.53,24.07,27.64,32.62,41.48
11.0, 8.84,13.61,16.23,19.42,22.88,26.62,30.56,35.81,44.72
12.0,10.35,15.56,18.42,21.53,25.20,29.11,33.39,38.89,47.78
13.0,11.93,17.53,20.61,23.63,27.48,31.53,36.12,41.83,50.66
14.0,13.55,19.49,22.78,25.70,29.71,33.86,38.73,44.63,53.36
15.0,15.21,21.43,24.91,27.73,31.88,36.10,41.22,47.28,55.89
16.0,16.90,23.34,26.99,29.72,33.98,38.25,43.57,49.78,58.24
17.0,18.60,25.20,29.01,31.65,35.99,40.30,45.79,52.12,60.44
18.0,20.30,27.02,30.97,33.53,37.93,42.24,47.88,54.30,62.47
19.0,21.99,28.78,32.85,35.35,39.78,44.08,49.83,56.33,64.36
20.0,23.66,30.47,34.65,37.10,41.55,45.82,51.64,58.21,66.11
21.0,25.30,32.10,36.36,38.78,43.23,47.45,53.32,59.95,67.72
22.0,26.91,33.66,37.99,40.39,44.82,48.99,54.88,61.54,69.20
23.0,28.48,35.14,39.53,41.92,46.32,50.43,56.31,63.00,70.57
24.0,29.99,36.56,40.98,43.38,47.73,51.78,57.63,64.34,71.83
25.0,31.45,37.89,42.35,44.77,49.06,53.03,58.84,65.56,72.99
26.0,32.85,39.16,43.63,46.08,50.31,54.21,59.95,66.67,74.06
27.0,34.19,40.35,44.83,47.32,51.48,55.31,60.97,67.68,75.04
28.0,35.46,41.48,45.94,48.49,52.58,56.34,61.91,68.61,75.95
29.0,36.66,42.53,46.99,49.59,53.61,57.30,62.77,69.46,76.79
30.0,37.79,43.52,47.96,50.62,54.57,58.21,63.57,70.23,77.58
31.0,38.86,44.45,48.86,51.60,55.48,59.06,64.31,70.95,78.31
32.0,39.85,45.32,49.69,52.51,56.33,59.86,65.00,71.61,78.99
33.0,40.77,46.13,50.47,53.37,57.13,60.63,65.65,72.23,79.64
34.0,41.63,46.90,51.20,54.17,57.89,61.36,66.27,72.81,80.25
35.0,42.42,47.61,51.88,54.93,58.61,62.07,66.87,73.37,80.84
36.0,43.15,48.29,52.51,55.64,59.30,62.75,67.45,73.91,81.40
37.0,43.82,48.92,53.11,56.32,59.96,63.42,68.02,74.44,81.95
38.0,44.44,49.52,53.67,56.96,60.60,64.08,68.58,74.96,82.48
39.0,45.01,50.09,54.21,57.57,61.22,64.74,69.15,75.47,83.01
40.0,45.53,50.64,54.72,58.15,61.83,65.39,69.72,76.00,83.53
41.0,46.02,51.16,55.21,58.72,62.43,66.04,70.31,76.53,84.04
42.0,46.47,51.66,55.69,59.27,63.04,66.71,70.91,77.07,84.56
43.0,46.89,52.15,56.16,59.80,63.64,67.38,71.53,77.63,85.08
44.0,47.29,52.63,56.63,60.33,64.25,68.07,72.17,78.21,85.60
45.0,47.68,53.11,57.10,60.85,64.87,68.77,72.84,78.81,86.13
46.0,48.05,53.58,57.56,61.37,65.50,69.50,73.54,79.43,86.66
47.0,48.42,54.05,58.04,61.90,66.15,70.24,74.26,80.07,87.19
48.0,48.79,54.52,58.52,62.44,66.82,71.01,75.00,80.73,87.73
49.0,49.16,55.00,59.02,62.98,67.51,71.80,75.78,81.41,88.28
50.0,49.55,55.49,59.53,63.54,68.22,72.61,76.58,82.12,88.83
51.0,49.95,55.99,60.06,64.12,68.96,73.44,77.41,82.84,89.38
52.0,50.38,56.50,60.61,64.72,69.72,74.30,78.26,83.58,89.94
53.0,50.82,57.03,61.18,65.34,70.51,75.18,79.13,84.34,90.49
54.0,51.30,57.58,61.77,65.98,71.32,76.07,80.02,85.11,91.05
55.0,51.82,58.15,62.39,66.65,72.17,76.99,80.93,85.89,91.60
56.0,52.36,58.74,63.04,67.35,73.03,77.93,81.85,86.67,92.15
57.0,52.95,59.35,63.71,68.07,73.93,78.88,82.78,87.46,92.69
58.0,53.57,59.99,64.41,68.83,74.84,79.84,83.72,88.25,93.22
59.0,54.24,60.66,65.14,69.62,75.79,80.81,84.66,89.04,93.74
