Tabulated temporal distribution data for NOAA Atlas 14 Volume 6: California Region 5
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.
First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.00, 0.37, 0.61, 1.18, 2.08, 2.79, 3.21, 3.56, 4.51
2.0, 0.24, 0.97, 1.50, 2.59, 4.20, 5.50, 6.35, 7.07, 8.93
3.0, 0.71, 1.78, 2.65, 4.19, 6.36, 8.13, 9.41,10.54,13.25
4.0, 1.39, 2.78, 4.00, 5.96, 8.54,10.70,12.41,13.95,17.44
5.0, 2.26, 3.96, 5.55, 7.87,10.75,13.21,15.33,17.30,21.51
6.0, 3.30, 5.29, 7.25, 9.88,12.98,15.68,18.19,20.57,25.43
7.0, 4.49, 6.76, 9.08,11.99,15.22,18.10,20.98,23.75,29.21
8.0, 5.83, 8.35,11.02,14.16,17.47,20.48,23.71,26.85,32.83
9.0, 7.28,10.04,13.04,16.38,19.71,22.83,26.36,29.86,36.28
10.0, 8.84,11.82,15.13,18.62,21.95,25.14,28.95,32.77,39.58
11.0,10.48,13.67,17.25,20.87,24.17,27.41,31.47,35.58,42.71
12.0,12.20,15.58,19.41,23.12,26.38,29.64,33.91,38.28,45.68
13.0,13.97,17.53,21.57,25.36,28.56,31.83,36.29,40.88,48.48
14.0,15.78,19.50,23.72,27.56,30.70,33.98,38.59,43.37,51.12
15.0,17.62,21.48,25.86,29.73,32.81,36.09,40.81,45.76,53.61
16.0,19.47,23.46,27.96,31.85,34.87,38.15,42.96,48.04,55.94
17.0,21.33,25.44,30.03,33.91,36.89,40.15,45.03,50.21,58.13
18.0,23.17,27.39,32.04,35.91,38.85,42.11,47.02,52.27,60.17
19.0,25.00,29.30,34.00,37.85,40.75,44.00,48.94,54.23,62.07
20.0,26.79,31.18,35.89,39.71,42.59,45.84,50.77,56.09,63.85
21.0,28.55,33.01,37.71,41.50,44.37,47.61,52.52,57.84,65.49
22.0,30.25,34.78,39.46,43.21,46.08,49.32,54.19,59.50,67.03
23.0,31.91,36.48,41.13,44.84,47.72,50.96,55.78,61.06,68.45
24.0,33.51,38.12,42.72,46.40,49.29,52.53,57.29,62.53,69.77
25.0,35.04,39.69,44.22,47.87,50.79,54.03,58.72,63.91,70.99
26.0,36.51,41.18,45.65,49.27,52.21,55.45,60.07,65.21,72.13
27.0,37.90,42.60,46.99,50.58,53.56,56.81,61.35,66.42,73.18
28.0,39.22,43.93,48.25,51.82,54.84,58.09,62.55,67.56,74.16
29.0,40.46,45.19,49.42,52.98,56.04,59.29,63.68,68.63,75.07
30.0,41.63,46.37,50.52,54.08,57.17,60.43,64.75,69.63,75.92
31.0,42.73,47.46,51.54,55.10,58.24,61.49,65.74,70.56,76.72
32.0,43.75,48.48,52.49,56.06,59.23,62.49,66.67,71.44,77.47
33.0,44.69,49.42,53.37,56.95,60.16,63.42,67.54,72.26,78.17
34.0,45.57,50.29,54.19,57.79,61.03,64.28,68.35,73.03,78.84
35.0,46.37,51.09,54.94,58.57,61.84,65.08,69.10,73.76,79.48
36.0,47.12,51.83,55.64,59.29,62.59,65.83,69.81,74.44,80.09
37.0,47.80,52.50,56.28,59.98,63.30,66.52,70.47,75.09,80.68
38.0,48.42,53.12,56.88,60.62,63.95,67.16,71.09,75.71,81.25
39.0,48.99,53.68,57.43,61.22,64.56,67.75,71.67,76.30,81.81
40.0,49.52,54.20,57.95,61.79,65.14,68.30,72.22,76.86,82.35
41.0,50.00,54.68,58.44,62.33,65.68,68.81,72.74,77.41,82.89
42.0,50.45,55.12,58.90,62.84,66.18,69.29,73.23,77.94,83.42
43.0,50.86,55.54,59.34,63.34,66.67,69.75,73.71,78.45,83.95
44.0,51.25,55.93,59.76,63.82,67.14,70.18,74.17,78.96,84.47
45.0,51.62,56.31,60.17,64.28,67.59,70.60,74.62,79.46,85.00
46.0,51.98,56.67,60.58,64.74,68.03,71.01,75.06,79.95,85.53
47.0,52.33,57.03,60.99,65.20,68.46,71.41,75.50,80.45,86.06
48.0,52.67,57.39,61.40,65.65,68.90,71.81,75.94,80.94,86.59
49.0,53.02,57.76,61.83,66.11,69.34,72.21,76.38,81.44,87.13
50.0,53.38,58.14,62.26,66.57,69.78,72.62,76.83,81.95,87.66
51.0,53.75,58.54,62.71,67.05,70.24,73.05,77.30,82.46,88.20
52.0,54.13,58.96,63.18,67.54,70.72,73.50,77.77,82.98,88.75
53.0,54.54,59.40,63.67,68.04,71.21,73.96,78.27,83.51,89.29
54.0,54.98,59.87,64.19,68.56,71.73,74.45,78.78,84.05,89.83
55.0,55.44,60.38,64.74,69.10,72.27,74.97,79.31,84.60,90.37
56.0,55.94,60.92,65.32,69.66,72.84,75.53,79.87,85.16,90.91
57.0,56.47,61.50,65.93,70.25,73.44,76.11,80.45,85.73,91.45
58.0,57.04,62.13,66.58,70.86,74.07,76.73,81.05,86.31,91.98
59.0,57.65,62.79,67.26,71.50,74.73,77.39,81.68,86.90,92.51
60.0,58.30,63.50,67.97,72.16,75.43,78.08,82.33,87.50,93.02
