Tabulated temporal distribution data for NOAA Atlas 14 Volume 8: Midwestern Region  3
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.

First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.99, 1.65, 2.02, 3.00, 5.32, 9.19,12.69,16.80,21.01
2.0, 1.84, 3.20, 4.42, 6.64,10.66,16.97,22.89,29.90,37.66
3.0, 2.51, 4.71, 7.09,10.59,15.85,23.56,31.11,40.08,50.77
4.0, 3.07, 6.26, 9.94,14.61,20.78,29.19,37.76,48.01,61.04
5.0, 3.60, 7.90,12.88,18.57,25.39,34.03,43.20,54.21,69.03
6.0, 4.20, 9.67,15.86,22.37,29.65,38.24,47.70,59.10,75.22
7.0, 4.97,11.60,18.86,25.97,33.57,41.94,51.49,63.03,79.99
8.0, 5.97,13.70,21.84,29.37,37.15,45.24,54.74,66.25,83.67
9.0, 7.27,15.97,24.79,32.56,40.43,48.23,57.60,68.97,86.49
10.0, 8.88,18.41,27.68,35.55,43.44,50.97,60.17,71.33,88.67
11.0,10.82,20.99,30.52,38.38,46.22,53.53,62.53,73.46,90.36
12.0,13.07,23.68,33.28,41.06,48.79,55.93,64.74,75.43,91.69
13.0,15.59,26.45,35.97,43.61,51.19,58.22,66.85,77.28,92.75
14.0,18.33,29.26,38.57,46.04,53.44,60.42,68.87,79.07,93.61
15.0,21.23,32.08,41.08,48.37,55.58,62.53,70.83,80.79,94.34
16.0,24.23,34.87,43.49,50.60,57.62,64.58,72.74,82.47,94.97
17.0,27.26,37.58,45.80,52.75,59.56,66.56,74.59,84.10,95.52
18.0,30.25,40.20,48.00,54.81,61.43,68.47,76.39,85.67,96.01
19.0,33.16,42.68,50.09,56.78,63.24,70.32,78.13,87.19,96.46
20.0,35.92,45.01,52.06,58.66,64.97,72.10,79.81,88.63,96.88
21.0,38.49,47.17,53.91,60.44,66.65,73.81,81.42,89.99,97.26
22.0,40.85,49.15,55.64,62.14,68.26,75.45,82.97,91.27,97.62
23.0,42.96,50.93,57.24,63.73,69.81,77.01,84.43,92.46,97.95
24.0,44.82,52.52,58.73,65.22,71.29,78.50,85.81,93.54,98.25
25.0,46.42,53.92,60.09,66.61,72.71,79.90,87.11,94.53,98.52
26.0,47.77,55.14,61.34,67.90,74.06,81.22,88.33,95.41,98.76
27.0,48.88,56.18,62.47,69.09,75.34,82.47,89.46,96.19,98.97
28.0,49.78,57.06,63.50,70.19,76.54,83.63,90.50,96.88,99.15
29.0,50.48,57.81,64.44,71.20,77.68,84.72,91.46,97.47,99.31
30.0,51.01,58.43,65.28,72.13,78.74,85.74,92.34,97.98,99.44
31.0,51.42,58.95,66.04,72.98,79.74,86.68,93.15,98.40,99.55
32.0,51.72,59.39,66.74,73.77,80.68,87.56,93.88,98.75,99.64
33.0,51.94,59.77,67.37,74.50,81.55,88.38,94.54,99.03,99.71
34.0,52.12,60.11,67.96,75.18,82.37,89.15,95.14,99.26,99.76
35.0,52.29,60.42,68.50,75.82,83.13,89.86,95.69,99.43,99.80
36.0,52.45,60.73,69.02,76.43,83.85,90.53,96.17,99.57,99.82
37.0,52.64,61.04,69.52,77.01,84.53,91.16,96.61,99.66,99.84
38.0,52.87,61.37,70.01,77.58,85.17,91.75,97.00,99.73,99.85
39.0,53.14,61.74,70.49,78.15,85.78,92.31,97.36,99.78,99.86
40.0,53.46,62.14,70.98,78.71,86.37,92.84,97.68,99.81,99.86
41.0,53.84,62.58,71.47,79.27,86.94,93.35,97.96,99.83,99.86
42.0,54.27,63.06,71.98,79.83,87.50,93.83,98.22,99.84,99.86
43.0,54.75,63.58,72.51,80.40,88.04,94.29,98.44,99.84,99.86
44.0,55.27,64.15,73.05,80.98,88.58,94.73,98.65,99.84,99.86
45.0,55.82,64.76,73.61,81.57,89.12,95.16,98.83,99.84,99.86
46.0,56.39,65.39,74.19,82.17,89.65,95.57,99.00,99.84,99.87
47.0,56.97,66.05,74.79,82.77,90.18,95.96,99.14,99.84,99.87
48.0,57.55,66.73,75.40,83.38,90.71,96.34,99.27,99.85,99.88
49.0,58.13,67.42,76.02,84.00,91.25,96.70,99.39,99.85,99.89
50.0,58.68,68.11,76.66,84.61,91.77,97.04,99.49,99.86,99.90
51.0,59.22,68.80,77.29,85.23,92.30,97.36,99.57,99.87,99.90
52.0,59.72,69.48,77.93,85.84,92.82,97.67,99.65,99.88,99.91
53.0,60.20,70.15,78.57,86.45,93.34,97.95,99.71,99.89,99.92
54.0,60.65,70.79,79.20,87.05,93.84,98.22,99.77,99.90,99.93
55.0,61.07,71.41,79.83,87.64,94.34,98.47,99.81,99.91,99.94
56.0,61.46,72.01,80.45,88.23,94.82,98.69,99.85,99.92,99.94
57.0,61.85,72.58,81.05,88.80,95.28,98.89,99.88,99.93,99.95
58.0,62.22,73.13,81.65,89.37,95.73,99.08,99.90,99.93,99.95
59.0,62.60,73.66,82.24,89.93,96.15,99.24,99.92,99.94,99.95
60.0,62.99,74.17,82.82,90.48,96.55,99.38,99.93,99.94,99.95
