Tabulated temporal distribution data for NOAA Atlas 14 Volume 10: Northeastern Region  2
This is a comma delimited file containing temporal distribution data for all four quartile cases  and for all cases combined for the 96-hour duration.

First column of each table shows time from 0 to 96 hours in hourly increments
Second column shows cumulative percentages of total precipitation that occurred by given time in 90% of cases etc.

CUMULATIVE PERCENTAGES OF TOTAL PRECIPITATION FOR FIRST-QUARTILE CASES
Time,Percent of occurrence
hours,90%,80%,70%,60%,50%,40%,30%,20%,10%
0,0,0,0,0,0,0,0,0,0
1.0, 0.00, 0.39, 0.98, 0.98, 0.99, 1.25, 1.83, 2.96, 6.96
2.0, 0.43, 1.03, 1.72, 2.13, 2.50, 3.29, 4.65, 7.07,14.42
3.0, 0.97, 1.79, 2.47, 3.53, 4.47, 5.95, 8.22,11.98,22.10
4.0, 1.49, 2.62, 3.43, 5.22, 6.86, 9.10,12.34,17.42,29.77
5.0, 1.97, 3.55, 4.68, 7.22, 9.61,12.62,16.84,23.16,37.25
6.0, 2.46, 4.62, 6.29, 9.53,12.66,16.43,21.58,29.03,44.41
7.0, 3.04, 5.89, 8.29,12.14,15.97,20.43,26.44,34.87,51.16
8.0, 3.80, 7.41,10.64,15.02,19.47,24.55,31.33,40.59,57.44
9.0, 4.80, 9.21,13.33,18.14,23.12,28.73,36.18,46.10,63.20
10.0, 6.12,11.31,16.30,21.44,26.86,32.91,40.92,51.34,68.44
11.0, 7.78,13.71,19.49,24.88,30.65,37.06,45.52,56.26,73.15
12.0, 9.79,16.39,22.83,28.42,34.43,41.13,49.93,60.86,77.34
13.0,12.13,19.32,26.28,32.00,38.19,45.09,54.12,65.11,81.03
14.0,14.77,22.44,29.76,35.58,41.87,48.93,58.10,69.02,84.26
15.0,17.65,25.70,33.22,39.11,45.45,52.61,61.83,72.58,87.06
16.0,20.72,29.03,36.61,42.55,48.91,56.12,65.32,75.81,89.45
17.0,23.89,32.38,39.89,45.88,52.23,59.45,68.57,78.72,91.49
18.0,27.11,35.69,43.02,49.06,55.38,62.60,71.57,81.34,93.20
19.0,30.30,38.89,45.97,52.07,58.37,65.56,74.34,83.69,94.63
20.0,33.39,41.94,48.73,54.90,61.17,68.32,76.88,85.77,95.81
21.0,36.34,44.79,51.28,57.53,63.79,70.89,79.21,87.62,96.77
22.0,39.09,47.42,53.61,59.96,66.22,73.27,81.33,89.26,97.54
23.0,41.61,49.80,55.73,62.20,68.47,75.47,83.25,90.70,98.15
24.0,43.87,51.93,57.64,64.23,70.55,77.48,84.99,91.97,98.64
25.0,45.87,53.80,59.35,66.08,72.45,79.33,86.56,93.09,99.01
26.0,47.60,55.41,60.88,67.75,74.18,81.01,87.98,94.06,99.29
27.0,49.07,56.79,62.23,69.25,75.76,82.53,89.24,94.92,99.50
28.0,50.30,57.94,63.44,70.61,77.20,83.91,90.38,95.66,99.66
29.0,51.30,58.91,64.51,71.83,78.51,85.16,91.39,96.30,99.76
30.0,52.11,59.71,65.46,72.93,79.70,86.29,92.29,96.86,99.84
31.0,52.75,60.37,66.33,73.94,80.78,87.31,93.10,97.35,99.89
32.0,53.26,60.93,67.12,74.86,81.76,88.22,93.81,97.77,99.92
33.0,53.66,61.41,67.86,75.71,82.66,89.05,94.45,98.13,99.94
34.0,54.00,61.85,68.56,76.51,83.49,89.80,95.01,98.44,99.95
35.0,54.30,62.26,69.23,77.27,84.25,90.47,95.51,98.71,99.95
36.0,54.58,62.67,69.89,78.00,84.96,91.09,95.96,98.94,99.95
37.0,54.87,63.10,70.55,78.72,85.63,91.65,96.35,99.13,99.95
38.0,55.18,63.56,71.22,79.42,86.26,92.17,96.71,99.29,99.95
39.0,55.52,64.06,71.90,80.12,86.86,92.65,97.02,99.43,99.95
40.0,55.91,64.61,72.60,80.82,87.44,93.10,97.31,99.55,99.96
41.0,56.33,65.20,73.33,81.52,88.01,93.52,97.56,99.64,99.96
42.0,56.80,65.83,74.07,82.22,88.55,93.92,97.79,99.72,99.96
43.0,57.31,66.50,74.83,82.93,89.09,94.31,98.00,99.78,99.96
44.0,57.84,67.19,75.61,83.64,89.62,94.68,98.20,99.83,99.97
45.0,58.40,67.91,76.40,84.35,90.14,95.03,98.37,99.87,99.97
46.0,58.97,68.63,77.21,85.06,90.66,95.38,98.53,99.90,99.97
47.0,59.53,69.35,78.01,85.76,91.17,95.72,98.68,99.93,99.97
48.0,60.08,70.06,78.82,86.45,91.67,96.04,98.82,99.94,99.98
49.0,60.61,70.74,79.62,87.12,92.17,96.36,98.95,99.95,99.98
50.0,61.11,71.39,80.40,87.78,92.66,96.67,99.06,99.96,99.98
51.0,61.58,72.01,81.17,88.42,93.14,96.97,99.17,99.97,99.98
52.0,62.00,72.59,81.92,89.03,93.61,97.26,99.27,99.97,99.98
53.0,62.39,73.12,82.64,89.62,94.07,97.54,99.36,99.97,99.98
54.0,62.74,73.62,83.33,90.17,94.52,97.81,99.45,99.97,99.98
55.0,63.06,74.08,84.00,90.70,94.96,98.06,99.53,99.97,99.98
56.0,63.35,74.51,84.63,91.21,95.37,98.30,99.60,99.97,99.98
57.0,63.63,74.92,85.23,91.68,95.77,98.52,99.66,99.97,99.98
58.0,63.90,75.31,85.81,92.13,96.16,98.72,99.72,99.97,99.98
59.0,64.18,75.71,86.35,92.55,96.52,98.91,99.77,99.97,99.98
